,0,1,2,3
156,2020.11.18.,베이비타임즈,롯데제과 '나뚜루×바스키아' 한정판 추가 생산 돌입,"'녹차'·'스트로베리' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. 앞서 28만개의 한정 수량으로 출시한 해당 제품은, 이후 두 달여 만에 전체 물량의 약 90%를 소진하며 기대를 휠씬 웃도는 판매 추세를 보였다. 특히 녹차와..."
157,2020.11.18.,뉴스브라이트,"롯데제과 ‘나뚜루X바스키아’ 한정판, 판매 호조에 힘입어 추가 생산 돌입","‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. ‘나뚜루X바스키아’ 한정판 3종은 28만개의 한정..."
158,2020.11.18.,뉴스투데이,"[뉴스투데이 E] 롯데제과, ‘나뚜루X바스키아’ 한정판 추가 생산 결정","‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. ‘나뚜루X바스키아’ 한정판 3종은 28만개의 한정..."
159,2020.11.18.,데이터뉴스,"롯데제과 ‘나뚜루X바스키아’ 한정판, 판매 호조에 힘입어 추가 생산 돌입","‘나뚜루X바스키아’ 한정판은 장 미쉘 바스키아의 작품을 제품 디자인에 그대로 삽입한 제품으로 녹차, 딸기 파인트와 럼 진저 레이즌 컵 3종이 있다. ‘나뚜루X바스키아 한정판 3종은 28만 개의 한정 수량으로 출시한..."
160,2020.11.18.,미디어펜,"롯데제과, '나뚜루X바스키아' 한정판, 판매 호조에 추가 생산 돌입","'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
161,2020.11.18.,헤럴드경제,"롯데제과, ‘나뚜루X바스키아’ 한정판 추가생산 돌입","‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종으로 출시됐다. 나뚜루X바스키아 3종은 28만개의 한정 수량으로 출시한 이후, 두 달여 만에 전체 물량의 약 90%가 소진되며 예상을 웃도는 판매 추세를 보였다...."
162,2020.11.18.,프레스맨,"롯데제과 '나뚜루X바스키아' 한정판, 추가 생산 결정","'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
163,2020.11.18.,아시아에이,"롯데제과, '나뚜루X바스키아' 한정판 판매 호조에 추가 생산 돌입",나뚜루X바스키아 한정판은 장 미쉘 바스키아 작품을 제품 디자인에 그대로 삽입한 제품으로 △녹차 파인트 △딸기 파인트 △럼 진저 레이즌 컵 3종이 있다. 나뚜루X바스키아 한정판 3종은 28만개 한정 수량으로 출시한...
164,2020.11.18.,파이낸셜뉴스,"롯데제과 '나뚜루X바스키아' 한정판, 추가 생산","이번 한정판은 장 미쉘 바스키아의 작품을 제품 디자인에 그대로 삽입한 제품으로 녹차, 딸기 파인트와 럼 진저 레이즌 컵 3종이 있다. 나뚜루X바스키아 한정판 3종은 28만개의 한정 수량으로 출시한 이후 두 달여 만에..."
165,2020.11.18.,라이센스뉴스,"롯데제과, '나뚜루X바스키아' 한정판 추가 생산 돌입","'녹차'와 '딸기' 파인트, '럼 진저 레이즌' 컵 등 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만 개 한정 수량으로 출시한 바 있다. 이후 약 두 달여 만에 전체 물량의 약 90%를 소진했다. 특히 '녹차'와 '스트로베리'의 10월..."
166,2020.11.18.,아시아투데이,롯데제과 '나뚜루×바스키아' 한정판 인기에 추가 생산 결정,‘나뚜루×바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’ ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다.‘나뚜루×바스키아’ 한정판 3종은 28만개의 한정...
167,2020.11.18.,이코노믹리뷰,"롯데제과 '나뚜루X바스키아' 한정판, 추가 생산 돌입","'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
168,2020.11.18.,소비자가 만드는 신문,롯데제과 '나뚜루X바스키아' 한정판 추가 생산 돌입,"'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한 제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. 롯데제과에 따르면 '나뚜루X바스키아' 3종은 28만 개의 한정..."
169,2020.11.18.,로이슈,롯데제과 ‘나뚜루X바스키아’ 한정판 추가 생산 돌입,"‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. ‘나뚜루X바스키아’ 한정판 3종은 28만개의 한정..."
170,2020.11.18.,이코리아,"롯데제과 '나뚜루X바스키아' 한정판, 판매 호조에 추가 생산","'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한 제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
171,2020.11.18.,조선비즈,롯데제과 ‘나뚜루X바스키아’ 한정판 인기에 추가 생산 돌입,"‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 등 3종에 디자인을 반영했다. ‘나뚜루X바스키아’ 한정판 3종은 28만개 한정 수량으로 출시한 이후, 두 달여 만에 전체 물량의 90%가 소진됐다. ‘녹차’와..."
172,2020.11.18.,이뉴스투데이,"롯데제과 '나뚜루X바스키아' 한정판, 판매 호조로 추가 생산 돌입",나뚜루X바스키아 한정판은 장 미쉘 바스키아 작품을 제품 디자인에 그대로 삽입한 제품으로 녹차·딸기 파인트와 럼 진저 레이즌 컵 등 3종으로 출시됐다. 나뚜루X바스키아 한정판 3종은 28만개 한정 수량으로 출시한...
173,2020.11.18.,UPI뉴스,롯데제과 '나뚜루X바스키아' 한정판 흥행 대박…추가 생산 결정,"'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
174,2020.11.18.,Korea IT Times,"롯데제과 '나뚜루X바스키아' 한정판, 추가 생산 돌입","'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
175,2020.11.18.,비욘드포스트,롯데제과 ‘나뚜루X바스키아’ 한정판 추가 생산 돌입,"‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. ‘나뚜루X바스키아’ 한정판 3종은 28만개의 한정..."
176,2020.11.18.,이데일리,"‘나뚜루X바스키아’ 한정판, 판매 호조로 추가생산","롯데제과 나뚜루 ‘장 미쉘 바스키아’ 콜래보레이션 제품 3종 ‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’..."
177,2020.11.18.,한국금융신문,"롯데제과, ‘나뚜루X바스키아’ 한정판 추가 생산","‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 반영한 제품으로, '녹차·딸기 파인트'와 럼 '진저 레이즌 컵' 3종이다. '바닐라 아몬드 바'도 바스키아 컬래버 라인업에 추가한다...."
178,2020.11.18.,한국정경신문,"롯데제과, ‘나뚜루X바스키아’ 한정판 추가 생산..“판매 호조”","나뚜루X바스키아 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. 나뚜루 관계자는 “실제 미술 작품이 제품 겉면에..."
179,2020.11.18.,세계일보,"롯데제과 ‘나뚜루X바스키아’ 한정판, 판매 호조에 힘입어 추가 생산","‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. ‘나뚜루X바스키아’ 한정판 3종은 28만개의 한정..."
180,2020.11.18.,스마트경제,"롯데제과 '나뚜루X바스키아' 한정판, 판매 호조에 힘입어 추가 생산 돌입","'나뚜루X바스키아' 한정판은 '장 미쉘 바스키아'의 작품을 제품 디자인에 그대로 삽입한제품으로 '녹차', '딸기' 파인트와 '럼 진저 레이즌' 컵 3종이 있다. '나뚜루X바스키아' 한정판 3종은 28만개의 한정 수량으로 출시한..."
181,2020.11.18.,뉴시스,"롯데제과 나뚜루, 바스키아 한정판 3종 추가 생산","'녹차·딸기 파인트'와 럼 '진저 레이즌 컵' 3종이다. '바닐라 아몬드 바'도 바스키아 컬래버 라인업에 추가한다. 지난 8월 28만개 한정 수량으로 출시한 후, 두 달여 만에 약 90%가 소진됐다. 지난달 녹차·딸기 파인트..."
182,2020.11.18.,아시아경제,"롯데제과 ‘나뚜루X바스키아’ 한정판, 판매 호조 힘입어 추가 생산","‘나뚜루X바스키아’ 한정판은 ‘장 미쉘 바스키아’의 작품을 제품 디자인에 그대로 삽입한 제품으로 ‘녹차’, ‘딸기’ 파인트와 ‘럼 진저 레이즌’ 컵 3종이 있다. 나뚜루X바스키아 한정판 3종은 28만개의 한정..."
183,2020.11.16.,금강일보,(재)제천문화재단 제2차 네트워크 포럼 개최,"(재)제천문화재단은 오는 19일 제천영상미디어센터 3층 상영관에서 제천문화재단 제2차 네트워크 포 럼'지역문화 파트너십 in 제천'을 개최한다고 밝혔다. 이번 포럼은 '코로나 이후, 지역축제를 말하다'라는 주제로..."
184,2020.11.16.,조선일보,장인들이 120년 전통방식으로 만든 세계 最高價 위스키,"이 밖에도 헨드릭스 진(Hendrick’s Gin)과 세일러 제리(Sailor Jerry) 럼, 북극 용천수로 만든 아이슬란드 수제 보드카 레이카(REYKA) 등 다양한 증류주를 생산하고 있다. ■ 발베니(The Balvenie) 발베니는 전 세계에서 유일하게..."
185,2020.11.15.,메종,캠핑과 함께 하는 별 헤는 밤,"요르단, 와디 럼 버블 럭소텔 최근 럭셔리 글램핑과 같이 호화로운 캠핑을 즐길 수 있는 곳이 많아졌다. 요르단의 와디럼 럭소텔이 자랑하는 럭셔리 버블 포드는 자쿠지와 압도적인 자연경관, 석양을 배경으로 한 낙타..."
186,2020.11.12.,매일일보,[기고] 전염병과 역사,"반면 1492년 콜럼버스가 카리브해에 도착했을 당시 적어도 5천만명으로 추정되는 중남미의 원주민 인구는... 만든 럼 등의 술로 아프리카에서 노예를 사들여 중남미의 은, 설탕 생산에 투입했다. 남미의 은은 때마침..."
187,2020.11.11.,스포츠조선,"페르노리카 코리아, '깔루아 에스프레소 마티니 캔' 커피빈 출시","한편, 커피 리큐르의 최강자인 '깔루아'는 멕시코 베라크루즈와 고산지대에서 재배된 최상급 아라비카 원두와 럼을 블렌딩해 만든 리큐르로, 국내에서는 '깔루아 밀크' 칵테일의 베이스로 유명하다."
188,2020.11.11.,핀포인트뉴스,"페르노리카 코리아, ‘깔루아 에스프레소 마티니 캔’ 커피빈 단독 출시","한편, 커피 리큐르의 최강자인 ‘깔루아’는 멕시코 베라크루즈와 고산지대에서 재배된 최상급 아라비카 원두와 럼을 블렌딩해 만든 리큐르로, 국내에서는 ‘깔루아 밀크’ 칵테일의 베이스로 유명하다."
189,2020.11.11.,GQ,현대인 15명의 재택근무 보고서,"혼술의 묘미 올 초 펍을 운영하다 접은 친구가 준 이런저런 위스키와 럼, 맥주를 내가 좋아하는 잔에 조금씩... 자발적 재택근무였다가 팬데믹으로 비자발적 재택근무처럼 되면서 무언가 바뀐 게 있을까 생각해봤는데..."
190,2020.11.11.,여행스케치,"[트레킹 여행] 전북 남원 신선둘레길+신선자락길 산내면, 지리산의 안쪽에 숨...","오르막이 있으면 내리막도 있고, 마실처럼 편한 오솔길도 있다. 비석을 세웠을 법한 받침돌도 보인다.... 이번처 럼 원천마을에서 출발해 둘레길과 자락길을 한 번에 이어 걷는 게 좋은 이유이기도 하다. 각각 다른..."
191,2020.11.10.,시장경제신문,"조안나 워렉 메이크업 아티스트 ""유럽, 주근깨 만드는 화장법 유행""",그럼 시작해보겠습니다. 저도 시작하려니 긴장되네요. 저는 먼저 센터 쪽으로 아이라인을 그려줍니다. 저는... 매치 스틱스의 '럼'과 '스타스트럭'을 조금씩 사용하겠습니다. 풀바디 파운데이션 브러시를 이용해 두 색을...
192,2020.11.10.,한국경제TV,"‘캣츠’ 40주년 내한공연, 12월 11일 대구 공연 개막 예정","기대해 달라”(댄 파트리지/럼 텀 터거 역), “드디어 12월 대구 공연이 시작된다. <캣츠> 40주년 기념 공연은 그 어느 때보다 특별한 공연을 만나실 수 있을 것이다”(제이비어 펠린/ 미스터 미스토펠리스 역) 등 설렘..."
193,2020.11.10.,이데일리,'캣츠' 대구 공연 10일 티켓 오픈…조기예매 20% 할인,"올드 듀터러노미 역의 브래드 리틀은 “언제나 대구에서 공연하는 것은 기쁜 일이다”라고, 럼 텀 터거 역의 댄 파트리지는 “크리스마스 시즌에 맞춰 대구를 찾아가게 돼 정말 기쁘다”고 말했다. ‘캣츠’는..."
194,2020.11.10.,스포츠서울,"뮤지컬 '캣츠' 40주년 내한공연 배우들 ""크리스마스 시즌에 대구 공연 기뻐""","럼 텀 터거 역 댄 파트리지는 “곧 크리스마스 시즌에 맞춰 대구를 찾아가게 되어 정말 기쁘다. 기대해 달라” 고 했고, 미스터 미스토펠리스 역 제이비어 펠린은 “드디어 12월 대구 공연이 시작된다. ‘캣츠’ 40주년..."
195,2020.11.10.,신동아언론사 선정,달콤한 디저트가 전하는 찐득한 위로,"티라미수는 뚱뚱한 손가락처럼 생긴 빵 사보이아르디(레이디핑거)를 술과 커피에 적신 뒤, 달걀 치즈 설탕을... 길이가 짧고 통통한 송이버섯처럼 생겼다. 바바의 구름같이 가벼운 살집을 한입 베어 물면 부드러움과..."
196,2020.11.10.,파이낸셜뉴스,뮤지컬 '캣츠' 대구 공연 10일 티켓 오픈,럼 텀 터거 역의 댄 파트리지도 “곧 크리스마스 시즌에 맞춰 대구를 찾아가게 되어 정말 기쁘다. 기대해 달라”고 당부했다. ‘캣츠’는 거장 앤드루 로이드 웨버의 대표작으로 세계적인 대문호 T.S. 엘리엇의 시를...
197,2020.11.10.,뉴스컬처,뮤지컬 '캣츠' 대구에서 만난다…10일 첫 번째 티켓 오픈,"기대해 달라""(댄 파트리지/럼 텀 터거 역), ""드디어 12월 대구 공연이 시작된다. '캣츠' 40주년 기념 공연은 그 어느 때보다 특별한 공연을 만나실 수 있을 것이다"" (제이비어 펠린/ 미스터 미스토펠리스 역) 등 설렘..."
198,2020.11.10.,싱글리스트,"뮤지컬 '캣츠', 오늘(10일) 대구 공연 티켓 오픈...22일까지 예매시 20% 할인","기대해 달라"" (댄 파트리지/럼 텀 터거 역), ""드디어 12월 대구 공연이 시작된다. '캣츠' 40주년 기념 공연은 그 어느 때보다 특별한 공연을 만나실 수 있을 것이다"" (제이비어 펠린/ 미스터 미스토펠리스 역) 등 설렘..."
199,2020.11.07.,싱글리스트,"조니 뎁, 앰버 허드 폭행논란 후폭풍...'신비한 동물 사전' 하차","두 사람은 2009년 영화 '럼 다이어리' 촬영 중 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 다만 조니 뎁은 이날 게재한 입장문을 통해 ""법원의..."
200,2020.11.07.,데일리한국,"조니 뎁 하차 ""'신동사3' 그린델왈드 역 사임 요청 받았다""",조니 뎁과 앰버 허드는 2009년 영화 '럼 다이어리'를 인연으로 연인 관계로 발전했다. 이후 2015년 2월 결혼했으나 18개월 만에 이혼에 합의했다. 한편 '신비한 동물사전3'는 지난 2018년 개봉한 '신비한 동물들과...
201,2020.11.06.,머니투데이,"담금주 키트 '묘약', 2020 서울 카페쇼 참가","담금용 소주, 럼, 보드카, 진 등 술만 부으면 간편하게 담금주를 완성할 수 있도록 유리병에 재료를 모두 담아 판매한다. 뿐만 아니라 세계 최초로 담금주 전용 앱을 출시, 구매한 제품의 바코드를 앱 내 카메라로..."
202,2020.11.06.,아시아경제,[드링킷] 이렇게 먹으면 더 맛있감! 가을 감 요리 4,"레몬즙 약간과 럼이나 위스키, 그리고 발사믹 글레이즈를 소량(1/2 티스푼 정도) 함께 넣어주고 얼음과 함께... 하지만 레몬즙이나 꿀, 또는 스무디에서처럼 럼을 선택하여 소량 추가해서 먹으면 더욱 고급스러운 맛을 느낄..."
203,2020.11.06.,맥스무비,위클리 업&다운 | 안민영 아시안퍼시픽영화제 수상-원조 제임스 본드 숀 코네...,"조니 뎁, 가정폭력 명예훼손소송 패소 영화 '럼 다이어리' 스틸. 배우 앰버 허드와 조니 뎁. 사진 (주)마인스 엔터테인먼트할리우드 배우 조니 뎁이 가정폭력 관련 명예훼손소송에서 패소했다. 런던 고등법원이 조니..."
204,2020.11.06.,전남매일,김진환 건축가의 세계여행 체험기 ‘쿠바’편,"건축가 ◇콜럼버스가 발견 스페인령으로 선포 쿠바는 1492년 10월 27일 콜럼버스가 발견해 스페인령으로 선포함으로써 유럽에 알려지게 되었다. 그러나 그들은 금, 은 등의 보물이 없자 “인간이 발견한 땅 중 가장..."
205,2020.11.05.,매일신문,'영원한 명작' 뮤지컬 '캣츠' 40주년 내한공연…12월 11일부터 계명아트센터,"젤리클 고양이의 아이돌인 '럼 텀 터거' 역에는 2019년 유럽 투어에서 높은 싱크로율로 호평 받은 스타 댄... 이밖에도 '캣츠' 1천회 이상 출연 기록을 세운 스윙 배우 앤드류 던, 럼플티저 역 도미니크 해밀턴 등이..."
206,2020.11.05.,MBC,"피 말리는 승부…바이든, 경합지서 속속 역전",◀ 앵커 ▶ 미국 대선 앞서 보신 것처럼 밤 사이 상황이 급변했는데 북부 경합지역에서 트럼프를 따라잡으며 대역전극의 발판을 마련했습니다. 고은상 기자가 자세히 설명드리겠습니다. ◀ 기자 ▶ 이번 미국 대선 정말...
207,2020.11.04.,헤럴드경제,‘캣츠’ 배우3인 “미국이라면 절대로 공연하지 못했을 것”,"바람둥이 럼 텀 터거를 연기하는 댄 파트리지는 “배우가 느끼는 전율이 관객에게 놓치지 않고 전달되고, 그... 배우들의 몸짓과 표정은 마치 살아 움직이는 커다란 고양이를 보는 것처럼 흥미진진하다. 사뿐사뿐 가벼운..."
208,2020.11.03.,디스패치,"조니뎁, 명예훼손 소송 패소…法 ""엠버허드 폭행 대부분 사실""",뎁과 허드는 지난 2009년 영화 '럼 다이어리'로 첫 인연을 맺었다. 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 두 사람은 2015년 2월 결혼했다. 그러나 18개월 만에 합의 이혼했다. 허드는 뎁에게 받은 위자료...
209,2020.11.03.,스포츠월드,"법원, 조니 뎁 가정폭력 인정…“앰버 허드 뺨 때리고 목 졸라”",한편 조니 뎁과 앰버 허드는 지난 2009년 영화 ‘럼 다이어리’에서 인연을 맺고 연인으로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 앰버 허드는 위자료 700만 달러(약 79억 원)를 전액 기부했다....
210,2020.11.03.,YTN,[할리우드Y] 조니 뎁 전 아내 '앰버 허드' 폭행 대부분 인정… 소송 패소,"한편, 조니 뎁과 앰버 허드는 2009년 영화 '럼 다이어리'로 인연을 맺고, 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 앰버 허드는 위자료 700만 달러..."
211,2020.11.03.,헤럴드POP,"[POP이슈]'아내 폭행' 조니 뎁, 명예훼손 소송 패소..英 법원 ""대체로 사실""",한편 조니 뎁과 앰버 허드는 2009년 영화 '럼 다이어리'를 통해 인연을 맺은 후 2011년 영화 프로모션 행사를 계기로 연인으로 발전했다. 23살 나이차를 극복하고 2015년 2월 결혼에 골인했지만 18개월 만에 앰버 허드는...
212,2020.11.03.,OSEN,"조니 뎁, 英 법원서 명예훼손 소송 패소..""아내 폭행 대체로 사실"" [Oh!llywo...","한편 조니뎁과 앰버 허드는 2011년 영화 '럼 다이어리'를 함께 찍으며 인연을 맺었고, 이후 23살의 나이 차를 극복한 둘은 2015년 2월 결혼식까지 올리며 가정을 꾸렸다. 하지만 이후 1년여만에 앰버 허드는 조니 뎁의 가정..."
213,2020.11.03.,톱스타뉴스,"[이슈종합] 조니 뎁, 명예훼손 소송 패소…法 ""아내 앰버 허드 폭행 사실""",한편 조니 뎁과 앰버 허드는 지난 2009년 영화 '럼 다이어리'로 첫 인연을 맺고 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼을 성사했지만 18개월 만에 합의 이혼했다. 앰버 허드는 조니...
214,2020.11.03.,스포츠경향,"英 법원, 조니 뎁 ‘앰버 허드 폭행’ 인정",뎁과 허드는 지난 2009년 영화 ‘럼 다이어리’를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 이번 소송과 별개로 뎁은 허드가 미국...
215,2020.11.03.,매일경제,"조니 뎁, 명예훼손 소송서 패소…법원 ""앰버 허드 폭행 대부분 사실""",뎁과 허드는 2009년 영화 '럼 다이어리'를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 조니 뎁은 앰버 허드에게 위자료 700만 달러...
216,2020.11.03.,싱글리스트,"아내 폭행 대부분 사실 ""목을 조르고, 욕하고 소리쳤다""","조니뎁과 앰버허드 두 사람은 지난 2011년 영화 `럼 다이어리`에 함께 출연하며 연인 사이로 발전했으며 무려 23살의 나이차로 화제에 오르기도 했다. 2일(현지시간) 로이터 통신, 스카이 뉴스에 따르면 런던 고등법원은..."
217,2020.11.03.,MBN,"'가정폭력' 조니뎁, 명예훼손 소송 패소…법원 ""폭행 인정돼""",뎁과 허드는 2009년 영화 '럼 다이어리'를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했습니다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했습니다. 이번 소송과 별개로 뎁은 허드가 미국...
218,2020.11.03.,일간스포츠,"[할리우드IS] 法, 조니뎁 '앰버허드 폭행' 인정…소송 '패소'","한편, 조니 뎁과 앰버 허드는 2009년 영화 '럼 다이어리'로 인연을 맺고, 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 앰버 허드는 위자료 700만 달러..."
219,2020.11.03.,싱글리스트,"조니 뎁, 더선 상대 명예훼손 소송 패소...法 ""앰버 허드 폭행 대부분 사실""",조니 뎁과 앰버 허드는 2009년 영화 '럼 다이어리' 촬영 중 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다.
220,2020.11.03.,국민일보,"“조니 뎁, 아내 폭행 대부분 사실” 명예훼손 소송 패소",뎁과 허드는 2009년 영화 ‘럼 다이어리’를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 이번 소송과 별개로 뎁은 허드가 미국...
221,2020.11.03.,SBS,"조니 뎁 패소…법원 ""아내 폭행 대부분 사실""",뎁과 허드는 2009년 영화 '럼 다이어리'를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했습니다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했습니다. 이번 소송과 별개로 뎁은 허드가 미국...
222,2020.11.02.,중앙일보,"""조니 뎁 '아내 폭행범' 맞다"" 허드 손 들어준 영국 법원",2009년 영화 '럼 다이어리' 촬영에서 만난 뎁과 허드는 2015년 2월 결혼했으나 18개월 만에 합의 이혼했다. 뎁은 이번 소송과 별개로 허드가 미국 워싱턴포스트에 기고한 글과 관련해 버지니아 법원에서 명예훼손 소송을...
223,2020.11.02.,서울신문언론사 선정,"영국 법원 “조니 뎁의 앰버 허드 폭행, 대부분 사실”",조니 뎁과 앰버 허드는 2009년 영화 ‘럼 다이어리’ 촬영 당시 만나 2011년 영화 프로모션 행사를 하던 중 연인 관계로 발전했다. 4년간의 연애 끝에 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 이번 소송과 별개로...
224,2020.11.02.,스포츠경향,"할리우드 스타 조니 뎁 명예훼손 소송서 패소, 법원 “아내 폭행은 대부분 사...",뎁과 허드는 2009년 영화 ‘럼 다이어리’를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 이 소송과 별개로 뎁은 허드가 미국...
225,2020.11.02.,연합뉴스,"조니 뎁 명예훼손 소송서 패소…법원 ""아내 폭행 대부분 사실""",뎁과 허드는 2009년 영화 '럼 다이어리'를 촬영할 때 만나 2011년 영화 프로모션 행사를 통해 연인 관계로 발전했다. 이후 2015년 2월 결혼했지만 18개월 만에 이혼에 합의했다. 이번 소송과 별개로 뎁은 허드가 미국...
226,2020.11.02.,소믈리에타임즈,"럼 브랜드 바카디, 2023년까지 친환경 '생분해성' 포장으로의 전환 예정","프리미엄 럼 브랜드 바카디(Bacardi)가 2023년까지 자사의 모든 제품을 100% 생분해성 플라스틱 포장으로 생산한다고 발표했다. 음식전문매체 푸드다이브에 따르면 100% 생분해성 플라스틱병은 퇴비, 토양, 담수, 바닷물..."
227,2020.10.31.,브레이크뉴스,10월의 마지막 날에 쓰는 독주에 관한 이야기,"그가 맛본 가장 독한 술은 럼(RUM)주라고 말했다. 70도 짜리 독주이다. 이 술은... 다만, 미친 사람처럼, 웃으면 안된다. 하하하...(웃음종교 교주의 어록. 2020년 10월31일)..."
228,2020.10.31.,머니투데이,스토리·주연 없이 '3번의 감동' 주는 고양이들의 '비밀’,"‘오페라의 유령’이나 ‘미스 사이공’처럼 기승전결의 스토리는 전혀 찾아볼 수 없다. 수십 마리 고양이가... 그렇게 소개되는 고양이들 중 바람둥이에다 청개구리 심보인 럼 텀 터거, 저녁을 위해 오븐에 넣어둔 고기가..."
